123473315		33381504		39093166		0		0		0		0		
122887457		33562740		38820500		0		0		0		0		
122454637		33702806		38290228		0		0		0		0		
137786242		41363982		47605206		0		0		0		0		
136436376		42784880		46903214		0		0		0		0		
872390		986985		857656		0		0		0		0		
196518		174320		239480		0		0		0		0		
428		508		450		0		0		0		0		
165964		173666		224418		0		0		0		0		
175526		183696		247784		0		0		0		0		
438756		285608		325068		0		0		0		0		
46877193		16808898		17011678		0		0		0		0		
439954182		76565959		78873160		0		0		0		0		
398295928		68730372		72383318		0		0		0		0		
38082658350		6379301790		5484542156		0		0		0		0		
39310875450		5651840811		6119148208		0		0		0		0		
845967738		162972124		138372382		0		0		0		0		
122154032		34468253		37325958		0		0		0		0		
136849286		40639560		47163188		0		0		0		0		
895260736		171788966		146248626		0		0		0		0		
90503539		21481826		25815136		0		0		0		0		
906006322		177001362		148913154		0		0		0		0		
88978667		21189408		26049082		0		0		0		0		
88401403		20837632		25936688		0		0		0		0		
485474710		180360380		137049394		0		0		0		0		
509690866		153081238		125548988		0		0		0		0		
509711428		151123774		126160302		0		0		0		0		
505472442		152109540		124421890		0		0		0		0		
472596756		150703048		130195732		0		0		0		0		
422713124		148331630		108469144		0		0		0		0		
508509198		156772350		125534092		0		0		0		0		
155566		165122		231720		0		0		0		0		
153488		167394		230340		0		0		0		0		
138787897		40991043		47782238		0		0		0		0		
124028828		33311412		38000172		0		0		0		0		
151598		143670		244610		0		0		0		0		
508087794		152119082		125576206		0		0		0		0		
422082856		144515218		108410548		0		0		0		0		
475631172		150826292		130353936		0		0		0		0		
340612166		93403292		79810018		0		0		0		0		
339717950		93823298		79961524		0		0		0		0		
390612600		106155605		83296652		0		0		0		0		
137863886		41637722		47457860		0		0		0		0		
138047870		40699906		47510126		0		0		0		0		
139937303		42651665		48610916		0		0		0		0		
144459118		50081925		45489864		0		0		0		0		
30200364		17000292		15748584		0		0		0		0		
