38477854809		24350111929
39717794939		23280522088
38515008323		24595831597
38884922313		24034282208
38467424381		23288464277
39646144158		23116529399
38464937577		23583884509
38502607525		23518570047
39796384033		23394954514
39105248065		25137192471
38218086484		24817523502
38432724144		25096227049
38221120166		25320006335
38238396313		24994160068
38392440889		25047514270
308393284		211149122
902964163		561763983
458307907		362543470
3072826182		1706614763
4272324012		2208095322
