35469784		25147789		16533682		0		0		0		0		
34965558		17501414		16174362		0		0		0		0		
122856822		34307548		38651244		0		0		0		0		
122576021		33279506		38478606		0		0		0		0		
333422918		74558446		63119418		0		0		0		0		
315806376		60811764		56312938		0		0		0		0		
324602336		68625260		58303130		0		0		0		0		
429563990		99893854		80072674		0		0		0		0		
319331096		63705651		62293780		0		0		0		0		
316819482		60845992		56729173		0		0		0		0		
314932498		61426674		55084626		0		0		0		0		
979461		742181		1138176		0		0		0		0		
524189248		79461686		75774614		0		0		0		0		
2508282388		125695226		130745758		0		0		0		0		
2513996738		129233971		131673860		0		0		0		0		
2917947656		141253790		141018058		0		0		0		0		
8991642626		191615471		244549996		0		0		0		0		
8459367466		180595820		239297942		0		0		0		0		
8783511018		194900229		236093570		0		0		0		0		
8801281918		182972585		237958704		0		0		0		0		
282960358		58372494		55149688		0		0		0		0		
312763626		60739850		55816906		0		0		0		0		
3736241170		137941501		148919232		0		0		0		0		
3827337552		130715896		198046131		0		0		0		0		
310933428		60187162		55573316		0		0		0		0		
3634335076		127255849		142044520		0		0		0		0		
8211950842		177492359		213257260		0		0		0		0		
8176198900		175204892		211792242		0		0		0		0		
7573607422		175235008		204092150		0		0		0		0		
8189657312		175764082		212478378		0		0		0		0		
8349453776		179924930		218927898		0		0		0		0		
8238000380		178571620		215110390		0		0		0		0		
389801556		73475427		66184717		0		0		0		0		
290138860		57731363		63596676		0		0		0		0		
290894870		57806823		53716432		0		0		0		0		
293572232		58817370		52580180		0		0		0		0		
334222318		65303420		59711300		0		0		0		0		
35220722		17817411		16165774		0		0		0		0		
120988431		32246194		38127770		0		0		0		0		
36611049		17650912		16828006		0		0		0		0		
36286067		17793632		16259254		0		0		0		0		
37060671		18272847		16527806		0		0		0		0		
34837862		17447162		16397839		0		0		0		0		
293578800		59767575		54766900		0		0		0		0		
84078958		18289280		23987520		0		0		0		0		
36331580		17992000		16563708		0		0		0		0		
409909862		90109408		80702360		0		0		0		0		
424208698		98197718		85939130		0		0		0		0		
410082672		89843882		82455774		0		0		0		0		
441988150		98106175		89685970		0		0		0		0		
422962230		90733654		87353504		0		0		0		0		
8205572566		1953013434		603338128		0		0		0		0		
54706579		26018183		12936360		0		0		0		0		
130066749		23948052		12332516		0		0		0		0		
128515355		23040790		12136550		0		0		0		0		
54285721		26561427		15144390		0		0		0		0		
56253689		26499610		13399418		0		0		0		0		
38006375		19081546		16290014		0		0		0		0		
39742485		20204366		16477230		0		0		0		0		
54681277		26240735		12883764		0		0		0		0		
