3416125403		317470986		881369410		512826828		3547914819		4807215981		24769613389		
3245584497		310922252		965601791		490251949		3378551735		4431613452		24210688879		
3422720884		313911408		1029980174		494247626		3543373850		4501387072		24710176083		
3251826889		314274528		963116536		383267576		3375067451		4422305494		24306564820		
3371432011		301944492		1002301654		503607585		3495777230		4722181779		24796256518		
3288600027		314815272		1001030059		497016477		3409321178		4440174086		24343166819		
3266038767		317581723		971262607		511419584		3404107846		4808521065		24298480999		
3285049406		313616877		992674280		493947422		3399009636		4339964972		24330635204		
3357932443		313885684		1004624161		498813556		3488857177		4615271590		24560779321		
3399001104		314831993		1006796051		489853572		3497001148		4526340276		24589590938		
3273334874		314572761		982646701		496014998		3400288116		4348129440		24418573974		
3683886112		309149118		964052918		381112066		3398598290		4448298996		24404581331		
3270542714		301334871		985387780		491517325		3400649651		4453129765		24364849053		
3281719452		313651717		972634137		494126343		3416625334		4443348388		24327285206		
3376278939		313987568		996597990		501513137		3507068007		4499183731		24584089234		
3270941345		318882742		965450735		508291900		3406041104		4709701925		24331045270		
3275796383		316512913		978436674		500115545		3378205041		4479007285		24384290316		
3278780762		313605375		975130936		493511862		3425076887		4475872884		24393290532		
3274701513		317250667		966566904		503431294		3398323100		4689662783		24376292878		
3259135796		316560175		966897947		504172709		3371806683		4450049173		24325523392		
3427532480		310186884		997166404		490914284		3579917903		4357703706		24897024167		
3252751819		310787259		966623055		492739892		3380244926		4461387960		24321548522		
3253493595		314722123		965424523		501771626		3375980755		4647336675		24357775692		
3249579606		311016820		972029901		384492632		3388860523		4433804060		24700058653		
3275377040		313017598		972860547		494357690		3416692541		4452136001		24401428384		
3394072167		314272194		1013437751		492582129		3517979138		4444278690		25116753653		
3257790956		315888413		983439776		503158038		3408820330		4524866677		24327764735		
3251251420		313584524		965792080		492941837		3395969796		4454844963		24411066237		
3250821606		312829547		978257315		493783680		3388526086		4470285477		24330601595		
3379675758		312589363		1011063165		493763230		3513973504		4446977071		24540242664		
3277827281		310226335		984633368		495517326		3412707078		4445734509		24432708835		
3269978016		312498380		973503105		493698068		3389979206		4448518935		24339593300		
3297304931		316965297		1008515466		498249213		3429032624		4560608447		25435235164		
3258669655		312876724		972299236		494495591		3379957725		4432818905		24310103783		
3273088196		311525262		966410749		492366296		3376087225		4443629390		24313179845		
3255333647		311217516		976947759		492163363		3376335434		4432069209		24369566938		
3277609112		314970020		965305498		490045089		3409475496		4443584226		24352681770		
3248709729		311241934		972534055		491620253		3419510029		4446231870		24656319315		
3250212271		311383243		969584191		490984817		3371999444		4432781869		24353182882		
3469375721		311110121		1051447297		492002748		3634421812		4464828472		24962940640		
3272129195		311219113		965377453		489980888		3372110152		4434749541		24317415286		
3271298805		315455090		964149523		501626686		3408273774		4492311753		24473828337		
3294699528		317751401		973792295		499369601		3415581451		4454740828		24383655986		
3271306823		311375127		969736323		491284443		3394342511		4454165687		24401531637		
3366199162		313857451		991095076		489726495		3513655186		4442454833		24683389659		
3380461729		312693095		1001009665		494792674		3523197277		4447257562		24640908276		
3264443535		311947940		988251400		492968315		3397970532		4452663856		24389696574		
3263583717		314989188		969037403		500805475		3412008256		4631867341		24420716852		
3254950649		314668513		984748194		490124150		3416066389		4461036269		24394794618		
3260205192		205462158		970181973		502479178		3404106473		4616521703		24334267179		
3285736070		315431435		968285655		491017472		3783181110		4630356046		24354503929		
3271529847		308986461		979385711		494112313		3407639147		4444081459		24382141325		
3283332418		314987648		972200787		497517024		3418568927		4430251403		24426267708		
3274704669		314654928		967673156		496428149		3402262875		4502235480		24322009575		
3275917808		314032372		985220586		490418575		3393348079		4459385262		24391071473		
3259831526		313359028		981133014		489389713		3378967536		4428273054		24314564381		
3490796453		310687012		1036164784		491945081		3621522277		4340034756		24703816679		
3357316161		310883654		1007315624		491603037		3481716023		4429897165		24418854661		
3490513171		319561361		1030718961		512895817		3638699087		4707438171		24602133046		
3271585365		315229774		974180320		501983956		3405302440		4513172814		24411255563		
